FeedbackId,FeedbackNumber,Ticket,Park,Ride,SubmittedAt,Channel,Rating,Sentiment,Topic,Summary,RequiresFollowUp
544,FDB0000544,553,5,,2026-06-17T23:00:00Z,KIOSK,4,POSITIVE,VALUE,the mix of rides and entertainment justified the price,False
545,FDB0000545,3922,3,,2026-08-10T17:15:00Z,EMAIL,1,NEGATIVE,FOOD_SERVICE,the dining line and order handoff felt disorganized,True
546,FDB0000546,363,3,74,2026-07-04T14:45:00Z,MOBILE_SURVEY,5,NEUTRAL,MASCOT_EXPERIENCE,the character interaction felt organized and memorable,False
547,FDB0000547,2055,3,,2026-07-08T02:30:00Z,EMAIL,5,POSITIVE,FOOD_SERVICE,the dining team handled dietary questions well,False
548,FDB0000548,2057,4,,2026-08-28T05:15:00Z,MOBILE_SURVEY,3,POSITIVE,CLEANLINESS,cleanup crews were visible without getting in the way,False
549,FDB0000549,626,2,2,2026-07-20T00:15:00Z,EMAIL,3,NEGATIVE,RIDE_DOWNTIME,downtime disrupted the visit more than expected,True
550,FDB0000550,3925,3,108,2026-07-28T14:30:00Z,MOBILE_SURVEY,4,POSITIVE,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
551,FDB0000551,752,3,,2026-07-27T01:45:00Z,MOBILE_SURVEY,3,NEGATIVE,STAFF_FRIENDLINESS,staff instructions were inconsistent at the ride entrance,False
552,FDB0000552,214,3,57,2026-06-11T22:15:00Z,MOBILE_SURVEY,5,POSITIVE,WAIT_TIME,virtual queue timing was clearer than expected,False
553,FDB0000553,1703,6,76,2026-06-22T07:30:00Z,MOBILE_SURVEY,2,NEGATIVE,WAIT_TIME,the queue moved slowly and updates were inconsistent,True
554,FDB0000554,2484,3,6,2026-08-24T01:15:00Z,MOBILE_SURVEY,3,NEUTRAL,WAIT_TIME,virtual queue timing was clearer than expected,False
555,FDB0000555,1361,1,5,2026-06-01T17:00:00Z,MOBILE_SURVEY,3,NEUTRAL,RIDE_DOWNTIME,staff kept the downtime announcement short and well managed,False
556,FDB0000556,3452,3,69,2026-08-06T02:15:00Z,KIOSK,4,POSITIVE,WAIT_TIME,posted wait times stayed close to the actual experience,False
557,FDB0000557,3816,1,,2026-08-14T17:15:00Z,MOBILE_SURVEY,2,NEGATIVE,STAFF_FRIENDLINESS,the response at the counter felt rushed and impersonal,True
558,FDB0000558,1900,1,,2026-05-11T11:30:00Z,MOBILE_SURVEY,4,POSITIVE,CLEANLINESS,restrooms and public walkways stayed clean all day,False
559,FDB0000559,1152,2,27,2026-08-07T14:45:00Z,CHATBOT,5,POSITIVE,RIDE_DOWNTIME,recovery options made the outage less frustrating,False
560,FDB0000560,651,3,1,2026-08-14T16:45:00Z,MOBILE_SURVEY,3,POSITIVE,RIDE_DOWNTIME,the team explained the delay clearly and offered alternatives,False
561,FDB0000561,434,5,112,2026-08-13T17:00:00Z,MOBILE_SURVEY,4,POSITIVE,WAIT_TIME,staff kept the line moving and communicated well,False
562,FDB0000562,3654,1,,2026-05-30T01:00:00Z,KIOSK,3,NEGATIVE,CLEANLINESS,tables and walkways stayed messy during peak lunch time,False
563,FDB0000563,3823,5,,2026-06-18T02:30:00Z,EMAIL,3,NEGATIVE,FOOD_SERVICE,the dining line and order handoff felt disorganized,False
564,FDB0000564,3785,6,21,2026-06-21T21:45:00Z,MOBILE_SURVEY,5,POSITIVE,WAIT_TIME,virtual queue timing was clearer than expected,False
565,FDB0000565,3325,6,60,2026-05-24T00:00:00Z,KIOSK,5,POSITIVE,RIDE_DOWNTIME,the team explained the delay clearly and offered alternatives,False
566,FDB0000566,1241,2,29,2026-06-21T21:15:00Z,CHATBOT,5,POSITIVE,MASCOT_EXPERIENCE,the entertainment team kept the atmosphere lively,False
567,FDB0000567,4047,5,112,2026-07-20T09:30:00Z,MOBILE_SURVEY,1,NEGATIVE,ACCESSIBILITY,the process required too many separate explanations,True
568,FDB0000568,1804,3,,2026-06-02T02:45:00Z,CHATBOT,5,NEUTRAL,CLEANLINESS,restrooms and public walkways stayed clean all day,False
569,FDB0000569,1279,1,,2026-07-20T16:15:00Z,EMAIL,5,NEUTRAL,FOOD_SERVICE,the dining team handled dietary questions well,False
570,FDB0000570,1706,2,,2026-05-03T00:30:00Z,SMS,5,POSITIVE,FOOD_SERVICE,the dining team handled dietary questions well,False
571,FDB0000571,1728,6,,2026-07-20T17:45:00Z,CHATBOT,4,NEUTRAL,VALUE,the mix of rides and entertainment justified the price,False
572,FDB0000572,1648,3,63,2026-07-18T03:15:00Z,EMAIL,3,POSITIVE,MASCOT_EXPERIENCE,the character interaction felt organized and memorable,False
573,FDB0000573,2412,1,5,2026-08-29T11:15:00Z,MOBILE_SURVEY,4,POSITIVE,MASCOT_EXPERIENCE,mascot timing and photo flow worked really well,False
574,FDB0000574,2573,6,14,2026-08-14T08:45:00Z,EMAIL,3,NEGATIVE,ACCESSIBILITY,accessibility steps changed between attractions,True
575,FDB0000575,2952,3,,2026-07-17T15:30:00Z,MOBILE_SURVEY,3,POSITIVE,FOOD_SERVICE,food service stayed efficient even during a busy window,False
576,FDB0000576,3586,5,9,2026-06-23T23:15:00Z,EMAIL,2,NEGATIVE,WAIT_TIME,the queue moved slowly and updates were inconsistent,True
577,FDB0000577,709,4,,2026-08-13T05:45:00Z,MOBILE_SURVEY,4,POSITIVE,CLEANLINESS,restrooms and public walkways stayed clean all day,False
578,FDB0000578,15,3,,2026-08-19T17:30:00Z,EMAIL,3,NEUTRAL,CLEANLINESS,restrooms and public walkways stayed clean all day,False
579,FDB0000579,2204,3,,2026-07-30T02:15:00Z,MOBILE_SURVEY,4,POSITIVE,FOOD_SERVICE,the dining team handled dietary questions well,False
580,FDB0000580,426,1,43,2026-08-05T14:15:00Z,EMAIL,1,NEGATIVE,MASCOT_EXPERIENCE,photo timing around the character greeting felt rushed,True
581,FDB0000581,3545,3,,2026-06-20T05:30:00Z,EMAIL,4,POSITIVE,CLEANLINESS,cleanup crews were visible without getting in the way,False
582,FDB0000582,978,3,96,2026-07-06T04:15:00Z,CHATBOT,3,POSITIVE,RIDE_DOWNTIME,the team explained the delay clearly and offered alternatives,False
583,FDB0000583,1870,1,,2026-06-21T14:45:00Z,EMAIL,5,POSITIVE,CLEANLINESS,restrooms and public walkways stayed clean all day,False
584,FDB0000584,3247,6,,2026-06-26T17:30:00Z,MOBILE_SURVEY,2,NEGATIVE,FOOD_SERVICE,the dining line and order handoff felt disorganized,True
585,FDB0000585,2432,4,,2026-05-02T13:45:00Z,MOBILE_SURVEY,4,NEUTRAL,CLEANLINESS,the park looked polished even during the afternoon rush,False
586,FDB0000586,804,6,,2026-08-12T12:00:00Z,MOBILE_SURVEY,4,POSITIVE,CLEANLINESS,the park looked polished even during the afternoon rush,False
587,FDB0000587,3780,1,,2026-08-14T19:00:00Z,MOBILE_SURVEY,3,NEGATIVE,VALUE,the experience felt expensive once extras were added,True
588,FDB0000588,313,1,26,2026-07-30T18:00:00Z,MOBILE_SURVEY,5,NEUTRAL,ACCESSIBILITY,support options made the visit much easier to manage,False
589,FDB0000589,3476,2,,2026-07-06T12:15:00Z,KIOSK,2,NEGATIVE,VALUE,the experience felt expensive once extras were added,True
590,FDB0000590,496,6,52,2026-08-11T16:45:00Z,MOBILE_SURVEY,3,NEGATIVE,WAIT_TIME,line management felt confusing during the busiest hour,False
591,FDB0000591,2985,1,59,2026-07-16T19:45:00Z,SMS,3,POSITIVE,MASCOT_EXPERIENCE,the character interaction felt organized and memorable,False
592,FDB0000592,150,3,,2026-07-03T14:15:00Z,SMS,5,POSITIVE,STAFF_FRIENDLINESS,guest services solved a problem without a long escalation,False
593,FDB0000593,1746,3,89,2026-07-07T04:00:00Z,KIOSK,5,POSITIVE,RIDE_DOWNTIME,the team explained the delay clearly and offered alternatives,False
594,FDB0000594,1587,1,,2026-07-09T19:15:00Z,KIOSK,4,POSITIVE,FOOD_SERVICE,mobile ordering pickup was faster than expected,False
595,FDB0000595,1739,2,88,2026-05-19T19:00:00Z,KIOSK,2,NEGATIVE,ACCESSIBILITY,the process required too many separate explanations,True
596,FDB0000596,574,5,,2026-06-01T10:30:00Z,KIOSK,2,NEGATIVE,STAFF_FRIENDLINESS,staff instructions were inconsistent at the ride entrance,True
597,FDB0000597,3832,3,102,2026-07-17T23:00:00Z,KIOSK,3,POSITIVE,WAIT_TIME,posted wait times stayed close to the actual experience,False
598,FDB0000598,1395,3,69,2026-05-11T12:15:00Z,MOBILE_SURVEY,3,NEGATIVE,WAIT_TIME,wait time information changed too often in the app,False
599,FDB0000599,554,5,47,2026-06-24T23:45:00Z,MOBILE_SURVEY,5,POSITIVE,MASCOT_EXPERIENCE,the character interaction felt organized and memorable,False
600,FDB0000600,1977,2,58,2026-07-21T11:30:00Z,EMAIL,5,POSITIVE,WAIT_TIME,virtual queue timing was clearer than expected,False
601,FDB0000601,3548,5,,2026-05-31T12:00:00Z,SMS,4,POSITIVE,CLEANLINESS,restrooms and public walkways stayed clean all day,False
602,FDB0000602,3037,3,,2026-08-06T23:00:00Z,EMAIL,4,POSITIVE,CLEANLINESS,the park looked polished even during the afternoon rush,False
603,FDB0000603,2851,5,,2026-05-11T07:00:00Z,MOBILE_SURVEY,5,POSITIVE,VALUE,the mix of rides and entertainment justified the price,False
604,FDB0000604,373,1,,2026-05-02T01:15:00Z,KIOSK,3,POSITIVE,CLEANLINESS,restrooms and public walkways stayed clean all day,False
605,FDB0000605,4128,3,,2026-05-23T04:45:00Z,EMAIL,2,NEGATIVE,FOOD_SERVICE,the dining line and order handoff felt disorganized,True
606,FDB0000606,3174,6,14,2026-06-19T02:00:00Z,CHATBOT,4,POSITIVE,WAIT_TIME,virtual queue timing was clearer than expected,False
607,FDB0000607,3430,6,,2026-06-24T13:45:00Z,MOBILE_SURVEY,5,POSITIVE,STAFF_FRIENDLINESS,staff handled questions quickly and stayed upbeat,False
608,FDB0000608,1017,6,,2026-06-07T13:45:00Z,MOBILE_SURVEY,4,POSITIVE,VALUE,the mix of rides and entertainment justified the price,False
609,FDB0000609,1650,5,,2026-07-17T19:15:00Z,MOBILE_SURVEY,4,POSITIVE,STAFF_FRIENDLINESS,guest services solved a problem without a long escalation,False
610,FDB0000610,507,6,,2026-06-22T03:15:00Z,CHATBOT,3,POSITIVE,VALUE,the ticket felt worth it once the add-ons were used,False
611,FDB0000611,2543,6,,2026-08-06T22:00:00Z,EMAIL,3,POSITIVE,CLEANLINESS,the park looked polished even during the afternoon rush,False
612,FDB0000612,3232,2,,2026-07-24T23:15:00Z,MOBILE_SURVEY,5,POSITIVE,VALUE,the ticket felt worth it once the add-ons were used,False
613,FDB0000613,1920,2,,2026-05-09T18:15:00Z,SMS,3,NEGATIVE,CLEANLINESS,tables and walkways stayed messy during peak lunch time,False
614,FDB0000614,1187,5,,2026-06-15T01:30:00Z,MOBILE_SURVEY,4,POSITIVE,FOOD_SERVICE,food service stayed efficient even during a busy window,False
615,FDB0000615,821,3,,2026-08-17T18:00:00Z,EMAIL,4,NEUTRAL,STAFF_FRIENDLINESS,"operators were calm, friendly, and clear with instructions",False
616,FDB0000616,1303,5,,2026-08-28T11:45:00Z,EMAIL,4,POSITIVE,VALUE,the mix of rides and entertainment justified the price,False
617,FDB0000617,2877,1,,2026-06-14T13:45:00Z,KIOSK,4,POSITIVE,STAFF_FRIENDLINESS,"operators were calm, friendly, and clear with instructions",False
618,FDB0000618,1182,2,12,2026-07-18T01:00:00Z,MOBILE_SURVEY,3,NEGATIVE,ACCESSIBILITY,the process required too many separate explanations,True
619,FDB0000619,2838,2,58,2026-08-19T16:00:00Z,KIOSK,3,POSITIVE,MASCOT_EXPERIENCE,mascot timing and photo flow worked really well,False
620,FDB0000620,1648,3,6,2026-07-18T00:30:00Z,EMAIL,4,NEUTRAL,RIDE_DOWNTIME,staff kept the downtime announcement short and well managed,False
621,FDB0000621,2650,5,,2026-07-27T05:00:00Z,CHATBOT,5,POSITIVE,CLEANLINESS,restrooms and public walkways stayed clean all day,False
622,FDB0000622,172,5,22,2026-06-05T15:00:00Z,CHATBOT,2,NEGATIVE,MASCOT_EXPERIENCE,the entertainment lineup was harder to find than expected,True
623,FDB0000623,22,5,,2026-05-14T23:00:00Z,KIOSK,2,NEGATIVE,FOOD_SERVICE,menu communication around allergens could be clearer,True
624,FDB0000624,3926,1,,2026-05-27T22:30:00Z,CHATBOT,4,POSITIVE,FOOD_SERVICE,the dining team handled dietary questions well,False
625,FDB0000625,3533,3,20,2026-08-17T16:45:00Z,MOBILE_SURVEY,2,NEGATIVE,RIDE_DOWNTIME,the ride went down with very little communication,True
626,FDB0000626,76,5,45,2026-07-10T17:45:00Z,CHATBOT,5,POSITIVE,WAIT_TIME,staff kept the line moving and communicated well,False
627,FDB0000627,443,5,,2026-06-03T19:45:00Z,MOBILE_SURVEY,1,NEGATIVE,VALUE,premium access pricing was hard to justify,True
628,FDB0000628,3433,5,46,2026-07-09T22:30:00Z,MOBILE_SURVEY,3,POSITIVE,ACCESSIBILITY,support options made the visit much easier to manage,False
629,FDB0000629,2939,1,,2026-05-15T14:00:00Z,KIOSK,5,POSITIVE,FOOD_SERVICE,mobile ordering pickup was faster than expected,False
630,FDB0000630,3445,5,22,2026-06-02T22:15:00Z,KIOSK,5,POSITIVE,WAIT_TIME,posted wait times stayed close to the actual experience,False
631,FDB0000631,3072,1,84,2026-08-08T12:45:00Z,MOBILE_SURVEY,4,POSITIVE,RIDE_DOWNTIME,the team explained the delay clearly and offered alternatives,False
632,FDB0000632,4138,3,,2026-08-13T03:15:00Z,MOBILE_SURVEY,4,POSITIVE,STAFF_FRIENDLINESS,"operators were calm, friendly, and clear with instructions",False
633,FDB0000633,3000,2,90,2026-05-22T20:30:00Z,KIOSK,4,POSITIVE,MASCOT_EXPERIENCE,the entertainment team kept the atmosphere lively,False
634,FDB0000634,372,3,,2026-05-26T01:30:00Z,EMAIL,5,POSITIVE,FOOD_SERVICE,mobile ordering pickup was faster than expected,False
635,FDB0000635,140,5,47,2026-07-21T21:30:00Z,MOBILE_SURVEY,2,NEGATIVE,WAIT_TIME,line management felt confusing during the busiest hour,True
636,FDB0000636,3983,6,,2026-06-04T16:00:00Z,KIOSK,4,POSITIVE,STAFF_FRIENDLINESS,guest services solved a problem without a long escalation,False
637,FDB0000637,3915,2,,2026-06-02T23:30:00Z,MOBILE_SURVEY,3,POSITIVE,FOOD_SERVICE,mobile ordering pickup was faster than expected,False
638,FDB0000638,2036,2,106,2026-06-29T14:30:00Z,KIOSK,3,NEUTRAL,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
639,FDB0000639,923,5,,2026-08-28T19:00:00Z,MOBILE_SURVEY,5,POSITIVE,VALUE,the ticket felt worth it once the add-ons were used,False
640,FDB0000640,346,3,,2026-08-15T14:45:00Z,MOBILE_SURVEY,3,NEUTRAL,CLEANLINESS,cleanup crews were visible without getting in the way,False
641,FDB0000641,3727,3,,2026-05-02T11:00:00Z,EMAIL,2,NEGATIVE,VALUE,premium access pricing was hard to justify,True
642,FDB0000642,1642,5,45,2026-05-19T10:45:00Z,EMAIL,4,POSITIVE,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
643,FDB0000643,1841,4,56,2026-08-20T19:45:00Z,EMAIL,5,POSITIVE,WAIT_TIME,staff kept the line moving and communicated well,False
644,FDB0000644,1663,3,6,2026-05-27T21:00:00Z,EMAIL,3,NEGATIVE,ACCESSIBILITY,accessibility steps changed between attractions,True
645,FDB0000645,1992,4,19,2026-08-14T11:30:00Z,SMS,3,NEUTRAL,ACCESSIBILITY,accessibility staff explained the process clearly and respectfully,False
646,FDB0000646,704,1,,2026-07-09T14:15:00Z,EMAIL,5,POSITIVE,VALUE,the ticket felt worth it once the add-ons were used,False
647,FDB0000647,114,6,,2026-05-30T13:45:00Z,MOBILE_SURVEY,4,POSITIVE,CLEANLINESS,cleanup crews were visible without getting in the way,False
648,FDB0000648,1151,5,,2026-07-06T19:30:00Z,MOBILE_SURVEY,5,POSITIVE,FOOD_SERVICE,food service stayed efficient even during a busy window,False
649,FDB0000649,3537,6,21,2026-07-30T20:00:00Z,CHATBOT,3,NEGATIVE,ACCESSIBILITY,the process required too many separate explanations,True
650,FDB0000650,1970,3,,2026-07-21T11:30:00Z,MOBILE_SURVEY,3,NEGATIVE,STAFF_FRIENDLINESS,the response at the counter felt rushed and impersonal,False
651,FDB0000651,3442,2,,2026-07-02T22:45:00Z,MOBILE_SURVEY,2,NEGATIVE,VALUE,the experience felt expensive once extras were added,True
652,FDB0000652,828,1,54,2026-05-06T11:00:00Z,EMAIL,3,POSITIVE,WAIT_TIME,staff kept the line moving and communicated well,False
653,FDB0000653,3307,3,39,2026-07-08T04:45:00Z,MOBILE_SURVEY,5,POSITIVE,RIDE_DOWNTIME,staff kept the downtime announcement short and well managed,False
654,FDB0000654,322,3,,2026-06-18T07:15:00Z,EMAIL,3,POSITIVE,VALUE,the mix of rides and entertainment justified the price,False
655,FDB0000655,1930,2,80,2026-06-24T09:45:00Z,MOBILE_SURVEY,4,POSITIVE,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
656,FDB0000656,2831,4,67,2026-07-14T06:15:00Z,MOBILE_SURVEY,5,POSITIVE,RIDE_DOWNTIME,the team explained the delay clearly and offered alternatives,False
657,FDB0000657,2042,2,27,2026-06-30T06:30:00Z,KIOSK,5,POSITIVE,ACCESSIBILITY,support options made the visit much easier to manage,False
658,FDB0000658,2705,6,110,2026-08-25T06:15:00Z,EMAIL,4,POSITIVE,MASCOT_EXPERIENCE,the entertainment team kept the atmosphere lively,False
659,FDB0000659,590,2,12,2026-06-10T19:30:00Z,MOBILE_SURVEY,4,NEUTRAL,WAIT_TIME,staff kept the line moving and communicated well,False
660,FDB0000660,3476,2,88,2026-07-06T05:00:00Z,KIOSK,3,POSITIVE,MASCOT_EXPERIENCE,mascot timing and photo flow worked really well,False
661,FDB0000661,2173,6,10,2026-08-26T08:15:00Z,KIOSK,4,POSITIVE,WAIT_TIME,posted wait times stayed close to the actual experience,False
662,FDB0000662,534,6,,2026-06-18T15:45:00Z,EMAIL,4,POSITIVE,FOOD_SERVICE,mobile ordering pickup was faster than expected,False
663,FDB0000663,3030,3,7,2026-07-09T09:45:00Z,CHATBOT,3,POSITIVE,MASCOT_EXPERIENCE,the entertainment team kept the atmosphere lively,False
664,FDB0000664,163,3,,2026-05-02T07:15:00Z,MOBILE_SURVEY,5,POSITIVE,STAFF_FRIENDLINESS,guest services solved a problem without a long escalation,False
665,FDB0000665,1268,1,71,2026-07-21T05:45:00Z,EMAIL,3,POSITIVE,ACCESSIBILITY,accessibility staff explained the process clearly and respectfully,False
666,FDB0000666,3205,6,,2026-08-28T23:45:00Z,EMAIL,5,POSITIVE,STAFF_FRIENDLINESS,guest services solved a problem without a long escalation,False
667,FDB0000667,1596,5,46,2026-07-04T22:15:00Z,MOBILE_SURVEY,5,POSITIVE,RIDE_DOWNTIME,staff kept the downtime announcement short and well managed,False
668,FDB0000668,531,1,,2026-07-21T23:00:00Z,KIOSK,5,POSITIVE,CLEANLINESS,the park looked polished even during the afternoon rush,False
669,FDB0000669,1931,2,,2026-05-29T17:30:00Z,MOBILE_SURVEY,1,NEGATIVE,CLEANLINESS,restroom upkeep fell behind the crowd volume,True
670,FDB0000670,2331,5,,2026-05-03T20:30:00Z,MOBILE_SURVEY,4,NEUTRAL,CLEANLINESS,the park looked polished even during the afternoon rush,False
671,FDB0000671,2160,3,,2026-06-04T04:00:00Z,EMAIL,2,NEGATIVE,CLEANLINESS,tables and walkways stayed messy during peak lunch time,True
672,FDB0000672,570,3,108,2026-08-07T21:45:00Z,KIOSK,4,POSITIVE,MASCOT_EXPERIENCE,mascot timing and photo flow worked really well,False
673,FDB0000673,2653,1,,2026-07-04T17:15:00Z,KIOSK,3,POSITIVE,VALUE,mobile offers made the day feel better priced,False
674,FDB0000674,2780,1,33,2026-06-01T20:30:00Z,MOBILE_SURVEY,4,NEUTRAL,WAIT_TIME,posted wait times stayed close to the actual experience,False
675,FDB0000675,1292,3,108,2026-07-20T13:15:00Z,MOBILE_SURVEY,4,POSITIVE,MASCOT_EXPERIENCE,mascot timing and photo flow worked really well,False
676,FDB0000676,2406,2,86,2026-08-08T18:45:00Z,SMS,1,NEGATIVE,RIDE_DOWNTIME,downtime disrupted the visit more than expected,True
677,FDB0000677,1366,1,103,2026-08-08T15:30:00Z,MOBILE_SURVEY,2,NEGATIVE,WAIT_TIME,line management felt confusing during the busiest hour,True
678,FDB0000678,2162,6,11,2026-08-10T16:45:00Z,EMAIL,1,NEGATIVE,RIDE_DOWNTIME,multiple closures made the headline attraction hard to enjoy,True
679,FDB0000679,579,6,64,2026-08-23T22:15:00Z,EMAIL,2,NEGATIVE,RIDE_DOWNTIME,the ride went down with very little communication,True
680,FDB0000680,1718,5,45,2026-06-16T16:45:00Z,MOBILE_SURVEY,4,NEUTRAL,RIDE_DOWNTIME,staff kept the downtime announcement short and well managed,False
681,FDB0000681,2369,2,,2026-06-21T07:30:00Z,EMAIL,4,POSITIVE,FOOD_SERVICE,the dining team handled dietary questions well,False
682,FDB0000682,1013,2,,2026-08-14T18:30:00Z,MOBILE_SURVEY,5,POSITIVE,STAFF_FRIENDLINESS,guest services solved a problem without a long escalation,False
683,FDB0000683,4118,5,,2026-08-03T13:30:00Z,KIOSK,2,NEGATIVE,VALUE,premium access pricing was hard to justify,True
684,FDB0000684,727,1,,2026-05-04T10:00:00Z,MOBILE_SURVEY,3,NEGATIVE,FOOD_SERVICE,food pickup lagged behind the quoted collection time,False
685,FDB0000685,1612,2,,2026-07-10T21:30:00Z,SMS,4,POSITIVE,FOOD_SERVICE,the dining team handled dietary questions well,False
686,FDB0000686,1329,5,9,2026-07-17T03:45:00Z,KIOSK,2,NEGATIVE,ACCESSIBILITY,the process required too many separate explanations,True
687,FDB0000687,2563,6,,2026-08-03T06:00:00Z,MOBILE_SURVEY,5,POSITIVE,CLEANLINESS,cleanup crews were visible without getting in the way,False
688,FDB0000688,297,2,90,2026-07-23T16:45:00Z,MOBILE_SURVEY,5,POSITIVE,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
689,FDB0000689,3379,3,,2026-07-07T07:30:00Z,KIOSK,5,NEUTRAL,VALUE,mobile offers made the day feel better priced,False
690,FDB0000690,2790,1,73,2026-07-17T18:45:00Z,SMS,2,NEGATIVE,WAIT_TIME,the queue moved slowly and updates were inconsistent,True
691,FDB0000691,3575,1,103,2026-05-14T15:00:00Z,KIOSK,4,NEUTRAL,RIDE_DOWNTIME,recovery options made the outage less frustrating,False
692,FDB0000692,1892,6,68,2026-05-13T10:00:00Z,MOBILE_SURVEY,4,POSITIVE,RIDE_DOWNTIME,the team explained the delay clearly and offered alternatives,False
693,FDB0000693,679,3,63,2026-05-07T05:00:00Z,KIOSK,5,POSITIVE,WAIT_TIME,virtual queue timing was clearer than expected,False
694,FDB0000694,2241,3,107,2026-07-29T22:15:00Z,EMAIL,4,POSITIVE,WAIT_TIME,virtual queue timing was clearer than expected,False
695,FDB0000695,3610,3,,2026-06-20T00:00:00Z,KIOSK,2,NEGATIVE,FOOD_SERVICE,menu communication around allergens could be clearer,True
696,FDB0000696,1769,3,97,2026-08-24T21:45:00Z,SMS,1,NEGATIVE,RIDE_DOWNTIME,multiple closures made the headline attraction hard to enjoy,True
697,FDB0000697,4169,3,,2026-07-16T01:45:00Z,CHATBOT,4,POSITIVE,VALUE,the ticket felt worth it once the add-ons were used,False
698,FDB0000698,3995,5,55,2026-08-16T23:15:00Z,CHATBOT,4,POSITIVE,RIDE_DOWNTIME,the team explained the delay clearly and offered alternatives,False
699,FDB0000699,96,2,,2026-05-18T04:45:00Z,EMAIL,4,POSITIVE,STAFF_FRIENDLINESS,staff handled questions quickly and stayed upbeat,False
700,FDB0000700,453,6,,2026-06-30T18:15:00Z,MOBILE_SURVEY,5,POSITIVE,VALUE,the mix of rides and entertainment justified the price,False
701,FDB0000701,2587,4,,2026-08-01T03:00:00Z,KIOSK,4,POSITIVE,CLEANLINESS,the park looked polished even during the afternoon rush,False
702,FDB0000702,630,3,,2026-05-26T03:00:00Z,EMAIL,5,POSITIVE,STAFF_FRIENDLINESS,"operators were calm, friendly, and clear with instructions",False
703,FDB0000703,2102,5,,2026-05-16T14:15:00Z,MOBILE_SURVEY,5,POSITIVE,CLEANLINESS,cleanup crews were visible without getting in the way,False
704,FDB0000704,704,1,103,2026-07-09T18:30:00Z,KIOSK,2,NEGATIVE,MASCOT_EXPERIENCE,photo timing around the character greeting felt rushed,True
705,FDB0000705,265,3,41,2026-06-25T04:15:00Z,MOBILE_SURVEY,4,POSITIVE,ACCESSIBILITY,support options made the visit much easier to manage,False
706,FDB0000706,3566,2,83,2026-08-19T07:45:00Z,EMAIL,5,POSITIVE,MASCOT_EXPERIENCE,mascot timing and photo flow worked really well,False
707,FDB0000707,822,6,61,2026-05-27T12:15:00Z,EMAIL,4,POSITIVE,MASCOT_EXPERIENCE,mascot timing and photo flow worked really well,False
708,FDB0000708,2241,3,69,2026-07-29T17:30:00Z,KIOSK,5,POSITIVE,ACCESSIBILITY,accessibility staff explained the process clearly and respectfully,False
709,FDB0000709,1383,1,,2026-08-16T15:15:00Z,MOBILE_SURVEY,4,POSITIVE,STAFF_FRIENDLINESS,guest services solved a problem without a long escalation,False
710,FDB0000710,2160,3,39,2026-06-04T23:45:00Z,MOBILE_SURVEY,4,POSITIVE,ACCESSIBILITY,accessibility staff explained the process clearly and respectfully,False
711,FDB0000711,2636,2,,2026-06-18T02:00:00Z,EMAIL,5,POSITIVE,CLEANLINESS,restrooms and public walkways stayed clean all day,False
712,FDB0000712,3859,1,59,2026-08-12T02:45:00Z,EMAIL,4,POSITIVE,WAIT_TIME,virtual queue timing was clearer than expected,False
713,FDB0000713,2924,3,,2026-05-05T06:00:00Z,MOBILE_SURVEY,5,POSITIVE,STAFF_FRIENDLINESS,"operators were calm, friendly, and clear with instructions",False
714,FDB0000714,1927,5,,2026-07-19T21:45:00Z,KIOSK,3,POSITIVE,VALUE,the mix of rides and entertainment justified the price,False
715,FDB0000715,2188,1,99,2026-07-29T20:00:00Z,CHATBOT,3,POSITIVE,MASCOT_EXPERIENCE,the entertainment team kept the atmosphere lively,False
716,FDB0000716,3682,1,37,2026-05-25T22:45:00Z,MOBILE_SURVEY,4,NEUTRAL,MASCOT_EXPERIENCE,mascot timing and photo flow worked really well,False
717,FDB0000717,3296,2,91,2026-07-06T12:15:00Z,MOBILE_SURVEY,3,POSITIVE,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
718,FDB0000718,2717,5,49,2026-05-13T01:30:00Z,MOBILE_SURVEY,5,POSITIVE,WAIT_TIME,posted wait times stayed close to the actual experience,False
719,FDB0000719,1465,3,,2026-07-27T15:30:00Z,SMS,3,POSITIVE,FOOD_SERVICE,the dining team handled dietary questions well,False
720,FDB0000720,3981,5,,2026-08-26T17:15:00Z,MOBILE_SURVEY,4,POSITIVE,STAFF_FRIENDLINESS,staff handled questions quickly and stayed upbeat,False
721,FDB0000721,38,2,,2026-06-22T17:00:00Z,MOBILE_SURVEY,4,POSITIVE,CLEANLINESS,the park looked polished even during the afternoon rush,False
722,FDB0000722,1713,1,26,2026-05-25T18:00:00Z,MOBILE_SURVEY,2,NEGATIVE,WAIT_TIME,line management felt confusing during the busiest hour,True
723,FDB0000723,1364,3,,2026-05-29T07:15:00Z,MOBILE_SURVEY,3,NEGATIVE,FOOD_SERVICE,food pickup lagged behind the quoted collection time,False
724,FDB0000724,1161,3,,2026-06-07T02:00:00Z,MOBILE_SURVEY,1,NEGATIVE,CLEANLINESS,trash overflow was noticeable in one of the busiest zones,True
